code,2024-08-01,2024-08-02,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-09-02,2024-09-03,2024-09-04,2024-09-05,2024-09-06,2024-09-09,2024-09-10,2024-09-11,2024-09-12,2024-09-13,2024-09-18,2024-09-19,2024-09-20,2024-09-23,2024-09-24,2024-09-25,2024-09-26,2024-09-27,2024-09-30,2024-10-08,2024-10-09,2024-10-10,2024-10-11,2024-10-14,2024-10-15,2024-10-16,2024-10-17,2024-10-18,2024-10-21,2024-10-22,2024-10-23,2024-10-24,2024-10-25,2024-10-28,2024-10-29,2024-10-30
sh.601318,0.0,-33137257.0,9913657.0,-53520666.0,-83498761.0,-59855520.0,-86034016.0,-70814112.0,-54163513.0,-74813941.0,-21397236.0,5560121.0,34351324.0,4975038.0,28592450.0,-1905206.0,97518237.0,97518237.0,63553560.0,98393034.0,50698486.0,160699087.0,109381963.0,72559988.0,31565082.0,78216190.0,39190415.0,-982039.0,-30347628.0,-57755052.0,-16671199.0,17768449.0,61032273.0,107682305.0,160974678.0,131450630.0,252349828.0,390648320.0,554413579.0,693901319.0,956026724.0,1352130977.0,1066621420.0,1289294389.0,1158082008.0,1275855775.0,1173065747.0,1258567377.0,1180209900.0,1329676136.0,1242144878.0,1326745997.0,1445938648.0,1394665643.0,1340721102.0,1282840115.0,1344850143.0,1254102217.0
sh.601328,0.0,97924349.0,-19528443.0,-134014817.0,-33086234.0,-90137865.0,-27709038.0,29083070.0,124493503.0,211544040.0,325396444.0,433098340.0,554463882.0,665296582.0,665296582.0,783015256.0,688686711.0,617152343.0,727338001.0,622228962.0,441235536.0,81935408.0,-141616693.0,-356969573.0,-500326263.0,-647952524.0,-647952524.0,-780242322.0,-651429757.0,-815039993.0,-672194758.0,-796572982.0,-699685036.0,-699685036.0,-559585839.0,-444039174.0,-187744399.0,44653517.0,252052019.0,39211631.0,531831004.0,-32023436.0,-364261566.0,-43360561.0,-259860285.0,-8367610.0,-190273240.0,7853693.0,-121402943.0,-306684209.0,-482719867.0,-382110105.0,-494747605.0,-419761587.0,-507311874.0,-585857111.0,-702561480.0,-817770902.0
sh.601390,0.0,-54871404.0,-132393877.0,-213391152.0,-280893935.0,-338661267.0,-338661267.0,-395422173.0,-352916800.0,-391340761.0,-322625404.0,-269452834.0,-174351710.0,-237013190.0,-299724332.0,-231758749.0,-272999852.0,-230379929.0,-271789881.0,-342796989.0,-441271208.0,-359174036.0,-498348212.0,-597108608.0,-690428859.0,-618614796.0,-672492563.0,-749926148.0,-820168171.0,-876572600.0,-934733481.0,-996916931.0,-942501938.0,-866309959.0,-794348622.0,-794348622.0,-676224604.0,-465600223.0,-285490633.0,-123561171.0,213262426.0,637671225.0,349037853.0,783549267.0,423435178.0,705842160.0,524168458.0,673870811.0,534007012.0,714178319.0,893160457.0,801813349.0,963620844.0,872270938.0,792370391.0,688210085.0,605820881.0,519777148.0
sh.601398,0.0,0.0,-319544631.0,-595014668.0,-367999449.0,-180823506.0,4255299.0,230103135.0,470521829.0,658566644.0,865306718.0,1135500760.0,1474364274.0,1873961694.0,1542373374.0,1892603529.0,2158260949.0,1890949860.0,2214199504.0,1899476991.0,1342162245.0,461379898.0,-106860275.0,-755500404.0,-1147831839.0,-1531362614.0,-1240665802.0,-1522792506.0,-1154449274.0,-1514212658.0,-1514212658.0,-1280163962.0,-1033324558.0,-1314321364.0,-1031489043.0,-804451356.0,-199246457.0,430574372.0,952248745.0,265039474.0,1881213657.0,192987485.0,-816084296.0,275443851.0,275443851.0,1065364969.0,572595812.0,987210392.0,659129075.0,1173581256.0,605116349.0,173844870.0,173844870.0,462634347.0,178105348.0,-151431023.0,-445291727.0,-750703731.0
sh.601601,0.0,-20698500.0,6617106.0,-40767726.0,-67700811.0,-83013459.0,-67529831.0,-57881473.0,-45603003.0,-33297548.0,-58396648.0,-36710137.0,-13571898.0,-28838117.0,-48890201.0,-63903752.0,-34247544.0,-14918942.0,-30859013.0,-47636121.0,-74423830.0,-154942.0,41480522.0,16827101.0,-7767861.0,25009477.0,64863486.0,22447290.0,-1120765.0,-19762605.0,-44291323.0,-27023000.0,1180272.0,28871973.0,3044935.0,23002648.0,90547216.0,24755232.0,94640997.0,128548443.0,243486832.0,379568646.0,269296156.0,373459656.0,323931357.0,375324006.0,331116539.0,271370448.0,305725626.0,362433162.0,403055249.0,443919930.0,488872361.0,460110261.0,435288861.0,408714293.0,437654640.0,394644371.0
sh.601628,0.0,-6244311.0,8549149.0,-12754730.0,-29069647.0,-37676107.0,-43922718.0,-36349470.0,-30007270.0,-34665557.0,-21960299.0,-11818595.0,-2221770.0,-10002927.0,-14968282.0,-7464431.0,2960661.0,13501172.0,24386017.0,13923320.0,1734820.0,18961004.0,37945139.0,48398235.0,38187263.0,46044078.0,40021153.0,32259150.0,39291434.0,30813716.0,38079115.0,46336674.0,59362516.0,48068494.0,48068494.0,57557006.0,74652315.0,96007571.0,120984131.0,131442056.0,161131865.0,197883179.0,146621206.0,186654973.0,168848156.0,190774124.0,177005480.0,188886191.0,172743432.0,197794081.0,219363913.0,206098978.0,227125098.0,214495825.0,201703174.0,189458198.0,201463314.0,187518399.0
sh.601633,0.0,-16759300.0,-32913543.0,-47687985.0,-35697566.0,-47893599.0,-59815501.0,-69001358.0,-57308726.0,-65616901.0,-52348167.0,-38571250.0,-18168110.0,-30435371.0,-14528280.0,-24315580.0,-15754017.0,-24081222.0,-32642315.0,-42889486.0,-31931331.0,-3155077.0,-27458101.0,-10461936.0,5733685.0,21684228.0,21684228.0,9717258.0,18282024.0,33848535.0,22472458.0,15100541.0,28569101.0,42708628.0,54988361.0,64920605.0,83867750.0,107522526.0,136141982.0,155841777.0,208330421.0,264190290.0,217618034.0,251092477.0,230777357.0,253187997.0,230984885.0,205733760.0,184585520.0,215992973.0,182263435.0,218874622.0,261615963.0,227125184.0,255088476.0,210787921.0,178195087.0,151850629.0
sh.601658,0.0,105311801.0,-33408320.0,-145491153.0,-145491153.0,-209036653.0,-126929653.0,-197970336.0,-55370354.0,-150648285.0,-22027648.0,140659171.0,302738009.0,441583032.0,441583032.0,586344378.0,586344378.0,680505809.0,805613531.0,709444031.0,535618201.0,228162163.0,440515403.0,218070161.0,47392345.0,47392345.0,223534396.0,64506596.0,199126779.0,28494489.0,168287872.0,303151179.0,410578519.0,293304564.0,440330171.0,523793660.0,739202542.0,955042825.0,1227675242.0,1096811156.0,1630923382.0,2165634558.0,1823583129.0,2173579586.0,2173579586.0,2519929267.0,2310198685.0,2552325113.0,2358952918.0,2358952918.0,2124344254.0,2124344254.0,2246039399.0,2149475440.0,2019646121.0,1913427803.0,1794725945.0,1648951066.0
sh.601668,0.0,-195726717.0,-398675185.0,-582210363.0,-687431936.0,-589394076.0,-434094743.0,-540015693.0,-433167885.0,-528853461.0,-323581127.0,-170772937.0,-33471681.0,-154019334.0,-261575434.0,-119547437.0,-119547437.0,-286436062.0,-422034835.0,-589794348.0,-901431304.0,-631155529.0,-816866471.0,-1111397382.0,-1333454042.0,-1166971562.0,-1284334512.0,-1528686438.0,-1372217781.0,-1541238259.0,-1679591797.0,-1798522240.0,-1663128640.0,-1486613039.0,-1317780286.0,-1198645517.0,-867529075.0,-384726035.0,78207047.0,435970590.0,1170280960.0,1968699147.0,1345759604.0,2195469656.0,1580274922.0,2282210948.0,1840631557.0,2482738487.0,1975956598.0,2393802982.0,2979470309.0,2677417773.0,3066281323.0,2766677734.0,2496478674.0,1934738980.0,1656661201.0,1438343703.0
sh.601669,0.0,-106453069.0,-247909318.0,-364213228.0,-276855247.0,-333393591.0,-390298470.0,-477789627.0,-378590928.0,-378590928.0,-261310628.0,-348418663.0,-256429845.0,-338255044.0,-421632094.0,-421632094.0,-491728844.0,-584502773.0,-733054723.0,-865494438.0,-1154613548.0,-956495025.0,-1133855704.0,-1024305344.0,-1130482484.0,-1057118596.0,-1057118596.0,-1156445946.0,-1242731045.0,-1308277045.0,-1367516589.0,-1420611903.0,-1360010449.0,-1280863034.0,-1280863034.0,-1210693999.0,-1042490612.0,-772738750.0,-543676302.0,-357009202.0,51441243.0,497372646.0,143656002.0,649778678.0,320634557.0,550246908.0,354917747.0,499679330.0,351616190.0,556137041.0,731174199.0,851320093.0,1035663296.0,918537640.0,1010339100.0,1010339100.0,899747441.0,797331141.0
sh.601728,0.0,85986266.0,-21043468.0,-111101146.0,-197602830.0,-259485830.0,-398437591.0,-483713979.0,-414725161.0,-320229002.0,-227801822.0,-141289468.0,-69919764.0,21691752.0,155952832.0,278052362.0,175922559.0,263788651.0,371932755.0,261258727.0,158613356.0,28287517.0,137864033.0,224498299.0,224498299.0,141840510.0,69048581.0,163941528.0,253059881.0,170536863.0,96217889.0,167562932.0,94193740.0,3952732.0,102786700.0,165312794.0,280553658.0,95432398.0,343996991.0,138716624.0,748895064.0,155920377.0,-199443832.0,210828646.0,-74833782.0,193356056.0,29629254.0,146495681.0,12678761.0,200242544.0,475019896.0,278747735.0,74950325.0,-89182385.0,-249266920.0,-96843420.0,-96843420.0,-210421005.0
sh.601857,0.0,-134672028.0,-427998805.0,-292168408.0,-134411565.0,-233661567.0,-73672926.0,-164620840.0,-38519349.0,-116592551.0,-2659319.0,124195295.0,229814097.0,89281573.0,173847112.0,85955813.0,181937319.0,295669963.0,513119937.0,377071497.0,231214203.0,386167365.0,531378158.0,366635858.0,132420599.0,-32921873.0,-143969809.0,-326985651.0,-201451001.0,-403848742.0,-270661941.0,-140944747.0,-23502546.0,-138871364.0,-5383284.0,91203319.0,275139642.0,487613158.0,191860190.0,12450817.0,553377006.0,1196362328.0,751460503.0,1144946056.0,893460879.0,1114916004.0,889399348.0,722487314.0,542683173.0,782901514.0,553646888.0,553646888.0,749203412.0,651366151.0,529469143.0,303460662.0,144423106.0,-14002325.0
sh.601888,0.0,-15166130.0,-37018246.0,-16466788.0,-32078145.0,-44370766.0,-58304938.0,-69196715.0,-60332497.0,-67956194.0,-56569607.0,-63141061.0,-70662464.0,-81170968.0,-90922663.0,-101997589.0,-92553411.0,-99843786.0,-109750366.0,-91046994.0,-108914989.0,-85599061.0,-100072743.0,-91323325.0,-101003885.0,-90704294.0,-109271500.0,-124162277.0,-139691255.0,-130930904.0,-140462046.0,-127755937.0,-139209792.0,-119889262.0,-137043923.0,-146312646.0,-117015330.0,-84874797.0,-32245003.0,16575092.0,76253339.0,197653529.0,128569330.0,79680569.0,47803410.0,13392919.0,-11970331.0,-48950881.0,-71971446.0,-30438969.0,2954363.0,29362316.0,60898488.0,40719751.0,66626278.0,93704388.0,65034216.0,47914885.0
sh.601899,0.0,-214393694.0,-393512773.0,-568816081.0,-452214234.0,-569316646.0,-429154046.0,-365518444.0,-224230585.0,-290737419.0,-199272919.0,-48443784.0,88012304.0,-1040669.0,81198587.0,155819379.0,80740745.0,226929094.0,137012367.0,6737322.0,87507223.0,231759476.0,101790095.0,33004005.0,-203432301.0,-203432301.0,-105329682.0,-338198377.0,-228696875.0,-369439201.0,-369439201.0,-146550524.0,22241178.0,205141397.0,397874411.0,261137235.0,512363818.0,796088664.0,1020653600.0,1194746396.0,1866719013.0,1160101769.0,764385337.0,1066170096.0,861652773.0,1071548115.0,904221851.0,1043289066.0,910871700.0,1130788988.0,1402531553.0,1232407169.0,1073523342.0,920382638.0,769128891.0,646311103.0,803378302.0,645064802.0
sh.601919,0.0,-72092524.0,-162849482.0,-238524265.0,-180075533.0,-301134386.0,-374375882.0,-322217979.0,-250625010.0,-299196264.0,-236802586.0,-173718600.0,-108472904.0,-165361383.0,-121169065.0,-68788045.0,-122196855.0,-77308638.0,-117435363.0,-169554743.0,-248535146.0,-112719372.0,-189398363.0,-273231832.0,-316553255.0,-375731518.0,-417674567.0,-485717283.0,-535508863.0,-578163391.0,-517565639.0,-450784748.0,-377051327.0,-271259162.0,-158094598.0,-54500564.0,80787012.0,239508197.0,375333707.0,491237210.0,789230367.0,1144442373.0,862716626.0,1078092763.0,959836926.0,1072377132.0,975391718.0,900730349.0,795162918.0,917004735.0,1077537745.0,1204575375.0,1103912178.0,1103912178.0,1006347274.0,919484093.0,832452638.0,741105219.0
sh.601985,0.0,-155644800.0,-312663850.0,-464070374.0,-273909744.0,-383164272.0,-464372557.0,-544933557.0,-472970948.0,-352832821.0,-254307915.0,-345952675.0,-227598427.0,-69057696.0,-164023633.0,-35940257.0,-124424813.0,-205587611.0,-205587611.0,-90500550.0,-267801117.0,-437966593.0,-327059037.0,-560493827.0,-680746577.0,-616556837.0,-710532189.0,-600297830.0,-524281277.0,-694827186.0,-601066340.0,-660043072.0,-594118946.0,-684729583.0,-545615848.0,-457026593.0,-308881148.0,-475977399.0,-329588859.0,-211478309.0,257118774.0,-280714001.0,-543863243.0,-231247316.0,-397597974.0,-243583016.0,-376099201.0,-461627773.0,-569192851.0,-420312362.0,-554511012.0,-378564654.0,-510114893.0,-589107230.0,-765242023.0,-636689723.0,-508422984.0,-673138731.0
sh.601988,0.0,138897781.0,-29070623.0,-208016524.0,-66063013.0,-66063013.0,30052919.0,132780846.0,281972816.0,376787044.0,505953449.0,659266416.0,852235885.0,1034711775.0,894154022.0,1108804788.0,1261254674.0,1261254674.0,1449000611.0,1242384580.0,944948808.0,566873641.0,830916052.0,587278163.0,433283370.0,263016141.0,373394401.0,240512939.0,435317832.0,238855954.0,238855954.0,91228283.0,210250895.0,59245686.0,222919949.0,352698327.0,618788874.0,618788874.0,913155500.0,606715195.0,1409492511.0,576562881.0,995014.0,564793131.0,898826796.0,1300034070.0,1029379954.0,1318263980.0,1129275199.0,1129275199.0,847043012.0,644635143.0,815460214.0,681161154.0,513093000.0,349622670.0,511574029.0,354877234.0
sh.603259,0.0,75936404.0,12356154.0,69703501.0,35317430.0,464386.0,-42988063.0,-66912288.0,-90096444.0,-125825188.0,-97709812.0,-73209005.0,-95764147.0,-114875075.0,-139280952.0,-177927875.0,-196891196.0,-165972838.0,-187650755.0,-164054416.0,-132748939.0,-91684865.0,-127895906.0,-100853108.0,-57699238.0,-27217537.0,-47156914.0,4584500.0,-68212113.0,-19116346.0,37385983.0,82595421.0,104802304.0,148112313.0,119413667.0,223017256.0,306027630.0,430292038.0,526450334.0,642465008.0,793398800.0,1004147803.0,821378235.0,704260785.0,597608143.0,675630485.0,611047865.0,551557256.0,502818506.0,601109897.0,672952103.0,730387213.0,816419746.0,746735209.0,861436327.0,930696089.0,1039508014.0,974228390.0
sh.603288,0.0,5554140.0,16199667.0,24577676.0,18818155.0,27875109.0,21514468.0,16681081.0,11380711.0,7027095.0,15782699.0,9354976.0,4357026.0,-208409.0,4231421.0,-1906239.0,2473634.0,-2576308.0,-6603704.0,-14139805.0,-9082428.0,34719207.0,16591854.0,27469916.0,15655684.0,22430539.0,17853615.0,8880241.0,17335679.0,28284735.0,21462058.0,15002826.0,21980021.0,35506284.0,23327268.0,35071613.0,58517047.0,78954498.0,107940569.0,133204007.0,176415321.0,232701716.0,193614745.0,217073739.0,202608370.0,219478155.0,205752602.0,178423056.0,164661789.0,185821343.0,204265237.0,218429377.0,235422781.0,226514525.0,239743561.0,253634991.0,238341635.0,227686760.0
sh.603501,0.0,-10194205.0,-26256455.0,-14510103.0,-23963711.0,-34034442.0,-24781949.0,-18852916.0,-11161577.0,-20424866.0,-30702790.0,-38825610.0,-50343256.0,-31681430.0,-19070480.0,-29658907.0,-36293593.0,-45699339.0,-55728106.0,-48342935.0,-56376052.0,-42404305.0,-53765560.0,-46239528.0,-51710296.0,-45374320.0,-51279500.0,-44806504.0,-50955372.0,-55149948.0,-61290695.0,-66746720.0,-61569021.0,-52803326.0,-63205831.0,-71260488.0,-54780400.0,-38825116.0,-24401335.0,-15161517.0,21385088.0,69376656.0,15106959.0,-30915725.0,-61392151.0,-97500564.0,-127112225.0,-150266406.0,-172937307.0,-132697832.0,-88876663.0,-111821336.0,-132417153.0,-147665490.0,-127662224.0,-145747725.0,-170112681.0,-187567523.0
sh.603986,0.0,-13156249.0,-36414381.0,-23684058.0,-32979194.0,-18493249.0,-6769930.0,-758320.0,6248655.0,-65801.0,9848778.0,18272970.0,25090287.0,33369974.0,5440364.0,-9263902.0,-20428199.0,-30548033.0,-39764937.0,-47403995.0,-36678405.0,-19624611.0,-34665600.0,-25131392.0,-34956108.0,-27383210.0,-34811650.0,-41006660.0,-30759415.0,-38500368.0,-45682535.0,-56045401.0,-64738697.0,-54058124.0,-62193351.0,-69814918.0,-50659483.0,-28998728.0,-139776.0,18156502.0,60077246.0,102342811.0,41513031.0,-1526939.0,-28286208.0,434592.0,-24219445.0,-42602049.0,-59854362.0,-23711197.0,25068171.0,-346970.0,-20214666.0,-1471549.0,20087692.0,44575797.0,18807962.0,38792480.0
sh.688012,0.0,7253556.0,-1003317.0,3993430.0,-559546.0,5515236.0,535951.0,-3198708.0,51704.0,-6805741.0,-2002915.0,-7248075.0,-10782909.0,-14026355.0,-17185608.0,-23054361.0,-40746296.0,-46620891.0,-50705439.0,-54624045.0,-50125548.0,-44247722.0,-49745026.0,-46836289.0,-50137560.0,-47047659.0,-49085331.0,-46361709.0,-43058072.0,-39658838.0,-42149332.0,-47655003.0,-51068334.0,-46721942.0,-53540159.0,-59846603.0,-51532980.0,-60277448.0,-51963511.0,-44455236.0,-24786461.0,-46274.0,42767429.0,17048046.0,1957089.0,17793697.0,4831817.0,-6290304.0,4115936.0,28291353.0,54391000.0,39009759.0,28871468.0,36639183.0,47621024.0,40495080.0,29779189.0,40625140.0
sh.688041,0.0,-13109015.0,-31460247.0,-20587200.0,-32930776.0,-23625477.0,-31495322.0,-21966626.0,-29552657.0,-22085726.0,-3042421.0,6329457.0,6329457.0,-1161145.0,8235121.0,18584395.0,8970843.0,1592266.0,7815015.0,2291882.0,9155209.0,30206205.0,18429553.0,10952274.0,5699750.0,-5612794.0,5645024.0,13665365.0,25976758.0,34097543.0,23442308.0,35829026.0,25255269.0,34620925.0,34620925.0,27477296.0,44206502.0,59899400.0,77555870.0,90122537.0,134306958.0,181555857.0,259652371.0,317568575.0,278710938.0,321421895.0,285641572.0,260473743.0,293624336.0,353622097.0,286185321.0,248994786.0,218816537.0,197420180.0,172446439.0,191996095.0,230569614.0,203621016.0
sh.688111,0.0,-3598289.0,-7102358.0,-3786241.0,-6589164.0,-9291193.0,-11799337.0,-14100733.0,-16970672.0,-20197590.0,-16630489.0,-19183932.0,-14666370.0,-17496702.0,-21712906.0,-25253751.0,-22946954.0,-19631790.0,-24741431.0,-27955142.0,-24808952.0,-18066012.0,-24372616.0,-19316979.0,-16003997.0,-13637069.0,-15712929.0,-17874145.0,-13602385.0,-7545419.0,-10341458.0,-12957886.0,-9400338.0,-5646090.0,-8046786.0,-10819149.0,-5513946.0,1025585.0,6357566.0,10784386.0,27378499.0,44830242.0,26501139.0,37452148.0,29430211.0,37543956.0,46271976.0,41036347.0,48476340.0,59023986.0,48595623.0,40750594.0,35651695.0,39320407.0,33418293.0,39179165.0,34449184.0,30042217.0
sh.688981,0.0,-19364443.0,-42672983.0,-60383320.0,-69121079.0,-56547917.0,-29367407.0,-14910072.0,-698187.0,-13722426.0,4789541.0,-7050714.0,-7050714.0,-21321578.0,-35568467.0,-59032250.0,-46005607.0,-37022027.0,-48082138.0,-38829863.0,-49446419.0,-27929654.0,-43192614.0,-60202111.0,-72356317.0,-62685925.0,-73056801.0,-82208777.0,-94643921.0,-115820748.0,-129337267.0,-143492758.0,-128075406.0,-113638874.0,-103265492.0,-112709157.0,-91293230.0,-66534884.0,-40517612.0,-10630189.0,98633382.0,196298584.0,543830087.0,333428449.0,197155244.0,333570933.0,193168791.0,107739439.0,195949317.0,405336870.0,684766184.0,498852699.0,360457072.0,472963112.0,362316728.0,289749931.0,176482848.0,15611899.0
